,Manufacturer,Model,Engine size,Fuel type,Year of manufacture,Mileage,Price
55916,toyota,prius,0.0,hybrid,1995.0,0.0,7713.0
55917,toyota,prius,1.8,hybrid,2017.0,24611.0,40628.0
55918,ford,mondeo,1.4,diesel,2016.0,52537.0,23709.0
55922,ford,mondeo,1.8,diesel,2002.0,59672.0,10102.0
55923,vw,passat,1.4,diesel,1992.0,62182.0,4754.0
55926,bmw,z4,2.2,petrol,2003.0,130118.0,7630.0
55928,ford,fiesta,1.4,petrol,2014.0,48339.0,0.0
55929,vw,polo,0.0,petrol,2016.0,31452.0,18317.0
55931,desconocido,fiesta,1.0,petrol,2003.0,0.0,4321.0
55932,toyota,prius,1.0,hybrid,2005.0,68477.0,0.0
55933,ford,fiesta,1.4,petrol,1997.0,119399.0,2771.0
55934,vw,passat,1.8,diesel,1997.0,160499.0,3602.0
55936,vw,passat,1.6,diesel,2013.0,33394.0,24619.0
55939,vw,passat,1.4,diesel,2002.0,99962.0,7130.0
55942,ford,mondeo,1.8,diesel,2001.0,11000.0,12576.0
55943,ford,fiesta,1.2,petrol,0.0,93758.0,5292.0
55946,vw,golf,1.4,hybrid,2015.0,37813.0,23511.0
55947,toyota,prius,0.0,hybrid,1996.0,30192.0,7234.0
55949,vw,polo,1.0,petrol,2015.0,0.0,14563.0
55956,desconocido,mondeo,1.4,diesel,2012.0,37612.0,0.0
55958,bmw,x3,2.4,petrol,1989.0,217403.0,1570.0
55959,vw,polo,1.2,petrol,2004.0,79278.0,0.0
55963,toyota,yaris,1.2,petrol,0.0,98504.0,0.0
55965,toyota,prius,1.0,hybrid,2014.0,0.0,22113.0
55968,vw,passat,2.0,diesel,2016.0,17902.0,36687.0
55972,ford,focus,1.4,petrol,2005.0,12764.0,13788.0
55975,ford,fiesta,1.0,petrol,1993.0,133242.0,1610.0
55976,porsche,cayenne,3.0,desconocido,1991.0,198272.0,3242.0
55977,vw,desconocido,1.6,petrol,1990.0,262200.0,659.0
55979,vw,polo,1.4,petrol,2013.0,33028.0,14860.0
55980,ford,focus,1.8,petrol,2011.0,102515.0,13154.0
55982,toyota,rav4,2.2,hybrid,2008.0,52344.0,0.0
55985,bmw,z4,2.0,desconocido,2000.0,157298.0,4782.0
55986,toyota,prius,1.8,hybrid,2012.0,61714.0,23250.0
55987,ford,focus,1.8,petrol,1986.0,18500.0,0.0
55988,ford,fiesta,1.4,petrol,2020.0,20154.0,0.0
55991,vw,golf,1.8,petrol,0.0,121367.0,7848.0
55992,vw,polo,1.6,petrol,0.0,59272.0,6944.0
55995,toyota,rav4,2.4,hybrid,2015.0,58793.0,39275.0
55999,ford,fiesta,1.0,petrol,1998.0,139700.0,0.0
56001,vw,polo,1.2,desconocido,2007.0,108170.0,5583.0
56002,ford,mondeo,1.6,diesel,2013.0,34735.0,23120.0
56003,toyota,rav4,2.0,petrol,2013.0,44495.0,0.0
56005,ford,focus,1.0,diesel,2009.0,101832.0,9055.0
56008,ford,fiesta,0.0,petrol,0.0,20303.0,21718.0
56009,vw,golf,1.8,diesel,1997.0,193698.0,0.0
56013,toyota,desconocido,2.2,hybrid,2001.0,98475.0,11261.0
56016,porsche,718 cayman,4.0,petrol,0.0,105989.0,0.0
56017,toyota,rav4,0.0,hybrid,2007.0,73968.0,18052.0
56018,toyota,prius,1.4,hybrid,2010.0,112439.0,12556.0
56019,vw,polo,1.4,petrol,1995.0,0.0,1577.0
56026,vw,polo,1.6,petrol,2011.0,96797.0,9152.0
56028,toyota,rav4,2.4,hybrid,2002.0,178115.0,0.0
56029,ford,fiesta,1.2,petrol,2012.0,98696.0,0.0
56031,vw,golf,1.6,diesel,1988.0,177925.0,0.0
56035,ford,mondeo,1.6,diesel,1992.0,177560.0,1994.0
56036,bmw,m5,5.0,petrol,1994.0,81129.0,16366.0
56037,toyota,rav4,2.4,hybrid,2000.0,120468.0,9331.0
56038,vw,passat,2.0,diesel,2001.0,83225.0,0.0
56039,bmw,z4,2.4,petrol,2001.0,0.0,5597.0
56040,desconocido,golf,2.0,diesel,2011.0,47588.0,17751.0
56043,ford,focus,1.0,diesel,0.0,106662.0,4196.0
56045,vw,golf,1.6,diesel,2005.0,97361.0,7613.0
56046,desconocido,718 cayman,4.0,petrol,0.0,0.0,1573.0
56047,ford,fiesta,1.0,petrol,2004.0,157340.0,2758.0
56048,vw,passat,2.0,diesel,1998.0,156580.0,4193.0
56049,ford,fiesta,1.0,desconocido,2001.0,101192.0,3505.0
56054,toyota,yaris,1.4,petrol,1993.0,102401.0,2792.0
56055,toyota,yaris,1.0,hybrid,1989.0,337707.0,0.0
56056,ford,fiesta,1.0,petrol,2000.0,129583.0,2643.0
56057,toyota,yaris,0.0,petrol,1996.0,123445.0,2459.0
56061,ford,mondeo,1.4,diesel,1985.0,288234.0,428.0
56062,bmw,m5,4.0,petrol,2013.0,58993.0,60234.0
56063,desconocido,golf,2.0,petrol,2013.0,0.0,18046.0
56067,vw,golf,2.0,petrol,2003.0,0.0,6006.0
56069,vw,passat,1.6,desconocido,2018.0,44207.0,32215.0
56070,toyota,desconocido,2.0,hybrid,1989.0,165174.0,2853.0
56073,ford,focus,1.4,petrol,2002.0,0.0,4110.0
56084,ford,focus,1.8,petrol,0.0,110224.0,11621.0
56086,toyota,rav4,2.2,hybrid,2000.0,127543.0,8457.0
56087,ford,fiesta,1.0,petrol,1986.0,303383.0,222.0
56089,vw,passat,1.8,diesel,0.0,29071.0,37364.0
56092,vw,polo,1.4,petrol,2008.0,78159.0,7995.0
56093,desconocido,focus,1.6,diesel,2010.0,29499.0,19692.0
56097,toyota,prius,1.8,hybrid,2016.0,63500.0,30004.0
56100,ford,mondeo,2.0,diesel,2007.0,92539.0,0.0
56102,toyota,rav4,2.2,hybrid,1993.0,194690.0,3033.0
56104,vw,golf,0.0,petrol,2006.0,117624.0,7068.0
56107,toyota,yaris,1.4,hybrid,2008.0,0.0,9965.0
56110,toyota,desconocido,1.0,petrol,1991.0,150117.0,1424.0
56111,vw,golf,1.6,petrol,2007.0,50810.0,11352.0
56117,vw,passat,2.0,desconocido,2000.0,223995.0,2667.0
56124,vw,golf,1.4,diesel,2003.0,0.0,4237.0
56129,ford,mondeo,1.6,desconocido,2012.0,70622.0,17262.0
56130,porsche,911,3.5,petrol,0.0,202146.0,5762.0
56131,vw,polo,2.0,petrol,2017.0,34434.0,23000.0
56132,ford,desconocido,1.4,petrol,0.0,115671.0,4546.0
56133,ford,fiesta,1.2,petrol,2015.0,49410.0,13880.0
56139,vw,golf,1.6,petrol,2016.0,66785.0,18666.0
56141,ford,focus,1.4,desconocido,2018.0,41962.0,29180.0
56142,ford,focus,0.0,diesel,2008.0,62976.0,15692.0
56144,vw,passat,1.6,petrol,1995.0,0.0,2603.0
56145,toyota,yaris,1.4,petrol,2003.0,0.0,2865.0
56146,bmw,x3,2.0,diesel,2004.0,147569.0,7456.0
56147,toyota,rav4,2.4,petrol,2000.0,147195.0,6293.0
56148,vw,golf,1.4,petrol,2016.0,14339.0,23912.0
56150,toyota,yaris,1.0,desconocido,2017.0,49594.0,16745.0
56151,ford,mondeo,1.8,diesel,2006.0,90483.0,10699.0
56153,ford,fiesta,1.2,petrol,2009.0,64988.0,8422.0
56155,desconocido,focus,1.8,petrol,2018.0,22810.0,35215.0
56157,toyota,yaris,1.0,hybrid,2013.0,0.0,13051.0
56158,toyota,prius,1.8,desconocido,2009.0,81238.0,0.0
56161,ford,fiesta,1.0,petrol,2010.0,84141.0,7217.0
56166,ford,mondeo,1.6,diesel,1994.0,57517.0,5665.0
56169,ford,focus,1.6,petrol,2007.0,8000.0,17270.0
56170,porsche,911,2.2,petrol,0.0,105832.0,14043.0
56171,ford,fiesta,1.2,diesel,2009.0,63278.0,8943.0
56172,bmw,z4,2.4,petrol,2017.0,0.0,37975.0
56178,ford,focus,2.0,diesel,2004.0,111089.0,8565.0
56184,ford,fiesta,1.4,petrol,2011.0,102136.0,0.0
56185,toyota,yaris,1.2,petrol,0.0,131616.0,5261.0
56186,toyota,rav4,2.2,hybrid,1991.0,312486.0,894.0
56188,bmw,z4,2.4,petrol,2013.0,0.0,27000.0
56189,ford,focus,1.0,petrol,1995.0,152713.0,2280.0
56190,desconocido,polo,1.2,petrol,2015.0,54808.0,0.0
56192,toyota,yaris,1.4,hybrid,2007.0,128367.0,6996.0
56193,toyota,rav4,1.8,petrol,1994.0,149051.0,3598.0
56194,bmw,z4,2.0,petrol,0.0,29791.0,30164.0
56200,desconocido,fiesta,1.4,petrol,2014.0,41495.0,14721.0
56207,toyota,rav4,2.0,hybrid,1992.0,111969.0,5331.0
56209,toyota,yaris,1.0,petrol,1996.0,131692.0,0.0
56215,toyota,prius,1.0,hybrid,2008.0,47142.0,14555.0
56218,desconocido,mondeo,2.0,hybrid,1985.0,298171.0,532.0
56219,desconocido,focus,1.4,petrol,2002.0,115012.0,5798.0
56220,desconocido,prius,1.4,hybrid,2016.0,32938.0,31962.0
56222,ford,focus,1.6,diesel,2009.0,69266.0,14393.0
56225,toyota,prius,1.0,hybrid,1998.0,151523.0,3503.0
56227,ford,mondeo,1.8,diesel,2018.0,35380.0,34096.0
56229,vw,golf,1.2,diesel,2009.0,115288.0,7535.0
56231,ford,focus,2.0,desconocido,2008.0,0.0,14905.0
56232,toyota,yaris,1.4,petrol,2001.0,152378.0,3223.0
56234,toyota,desconocido,1.4,petrol,2018.0,22671.0,24819.0
56235,toyota,prius,1.4,hybrid,2017.0,48111.0,31193.0
56237,toyota,prius,1.8,hybrid,2001.0,112617.0,7803.0
56240,ford,mondeo,1.8,diesel,1994.0,0.0,3571.0
56243,ford,focus,1.6,petrol,2018.0,23292.0,0.0
56246,ford,focus,1.4,diesel,2022.0,6674.0,46427.0
56247,vw,golf,1.4,desconocido,2004.0,69950.0,7682.0
56248,vw,polo,1.6,petrol,2010.0,55936.0,11312.0
56251,desconocido,rav4,0.0,hybrid,2010.0,55165.0,28802.0
56253,desconocido,fiesta,1.0,hybrid,2007.0,77267.0,7436.0
56256,ford,focus,1.8,petrol,1985.0,251862.0,656.0
56258,ford,mondeo,1.6,petrol,0.0,87358.0,6159.0
56259,vw,passat,1.8,petrol,0.0,91348.0,10009.0
56260,ford,focus,1.6,petrol,2017.0,35571.0,28872.0
56261,porsche,cayenne,3.0,diesel,2001.0,101030.0,14626.0
56262,toyota,desconocido,1.8,hybrid,2001.0,196007.0,3934.0
56265,bmw,x3,2.4,diesel,1989.0,231036.0,1457.0
56266,toyota,rav4,2.2,petrol,2019.0,24128.0,50406.0
56267,desconocido,polo,1.2,petrol,1992.0,201394.0,955.0
56268,bmw,m5,4.4,petrol,1994.0,192694.0,6343.0
56272,toyota,rav4,1.8,hybrid,1987.0,94054.0,0.0
56273,vw,passat,1.6,petrol,2007.0,110976.0,9337.0
56279,desconocido,x3,2.4,diesel,1997.0,104221.0,7177.0
56280,desconocido,911,2.6,petrol,1999.0,220006.0,6318.0
56284,vw,passat,1.8,desconocido,0.0,166203.0,2015.0
56286,ford,focus,1.8,diesel,2007.0,130348.0,8558.0
56287,porsche,718 cayman,4.0,petrol,2013.0,50516.0,42626.0
56290,ford,mondeo,1.8,diesel,2005.0,118801.0,8117.0
56291,ford,focus,1.8,petrol,2011.0,94323.0,13963.0
56292,toyota,yaris,1.0,hybrid,0.0,71194.0,12521.0
56295,ford,focus,1.8,petrol,2005.0,122133.0,7604.0
56299,vw,passat,1.8,diesel,1997.0,0.0,1909.0
56300,toyota,prius,1.8,hybrid,1995.0,165451.0,3428.0
56301,ford,fiesta,1.4,desconocido,2006.0,99805.0,5848.0
56307,vw,desconocido,2.0,petrol,1995.0,217881.0,0.0
56311,vw,passat,1.6,diesel,2012.0,67506.0,18620.0
56313,vw,golf,1.6,petrol,2009.0,88997.0,10052.0
56317,toyota,yaris,1.2,desconocido,0.0,208821.0,1232.0
56321,toyota,rav4,2.0,hybrid,1995.0,0.0,5544.0
56325,vw,golf,1.8,petrol,2011.0,60075.0,14822.0
56326,ford,fiesta,1.0,petrol,2018.0,36811.0,16704.0
56327,ford,fiesta,1.0,petrol,1996.0,0.0,1996.0
56328,toyota,prius,1.8,hybrid,1996.0,132865.0,0.0
56329,vw,golf,1.4,diesel,1996.0,158693.0,2421.0
56335,ford,fiesta,1.4,desconocido,2002.0,153382.0,2950.0
56338,bmw,m5,5.0,petrol,1994.0,221255.0,5247.0
56339,toyota,rav4,2.2,hybrid,2017.0,39945.0,48301.0
56340,toyota,yaris,1.4,hybrid,1994.0,93905.0,3810.0
56343,ford,mondeo,1.8,hybrid,2003.0,105953.0,8945.0
56345,bmw,desconocido,2.4,petrol,2000.0,169884.0,4715.0
56347,vw,golf,1.2,hybrid,1997.0,136768.0,3273.0
56350,bmw,m5,4.0,petrol,2005.0,0.0,36645.0
56352,desconocido,yaris,1.4,petrol,1989.0,158767.0,1373.0
56355,vw,passat,2.0,diesel,1985.0,170625.0,1567.0
56357,toyota,yaris,1.0,hybrid,2015.0,58855.0,16585.0
56358,toyota,rav4,2.0,hybrid,2006.0,72504.0,17978.0
56362,ford,focus,1.8,diesel,2017.0,32877.0,32665.0
56363,vw,passat,1.4,diesel,2017.0,24848.0,31574.0
56370,toyota,yaris,0.0,petrol,1987.0,196455.0,871.0
56372,desconocido,fiesta,1.2,petrol,2008.0,136657.0,4667.0
56375,ford,fiesta,1.2,petrol,1998.0,177877.0,0.0
56376,vw,golf,2.0,desconocido,2006.0,74143.0,10710.0
56380,bmw,z4,2.2,petrol,2013.0,64676.0,23875.0
56381,vw,golf,1.4,petrol,1996.0,230271.0,1234.0
56382,toyota,prius,1.0,hybrid,0.0,53430.0,17094.0
56383,toyota,yaris,1.0,petrol,1992.0,0.0,2555.0
56384,ford,mondeo,1.6,diesel,0.0,133444.0,2056.0
56385,desconocido,fiesta,1.0,petrol,2004.0,0.0,4671.0
56389,ford,desconocido,1.6,diesel,1996.0,151622.0,3236.0
56390,toyota,prius,1.4,desconocido,2000.0,11500.0,12390.0
56391,bmw,m5,5.0,petrol,2014.0,31728.0,85043.0
56392,toyota,prius,1.4,hybrid,1996.0,140408.0,0.0
56393,bmw,z4,2.4,petrol,2019.0,0.0,48081.0
56394,ford,desconocido,1.8,petrol,1998.0,0.0,4188.0
56398,vw,polo,1.2,petrol,2014.0,38081.0,0.0
56401,vw,desconocido,1.0,petrol,1996.0,205736.0,1095.0
56404,bmw,m5,4.4,desconocido,1997.0,212613.0,6497.0
56406,bmw,x3,2.4,petrol,1995.0,173574.0,3438.0
56407,ford,focus,2.0,diesel,2008.0,79483.0,14047.0
56408,vw,golf,1.2,diesel,2012.0,41087.0,15291.0
56413,toyota,rav4,1.8,desconocido,2019.0,22289.0,46064.0
56418,desconocido,mondeo,1.8,diesel,1986.0,352822.0,0.0
56419,ford,focus,1.4,diesel,2004.0,0.0,11114.0
56421,vw,polo,2.0,petrol,2011.0,0.0,0.0
56427,vw,polo,1.6,petrol,2004.0,125416.0,4628.0
56432,ford,focus,2.0,hybrid,0.0,44703.0,28089.0
56434,toyota,rav4,2.4,hybrid,1997.0,0.0,15002.0
56435,desconocido,focus,1.0,petrol,2008.0,105901.0,7829.0
56436,ford,fiesta,1.0,petrol,1989.0,0.0,581.0
56437,vw,passat,1.6,diesel,1989.0,196751.0,0.0
56438,vw,golf,1.6,petrol,1999.0,160494.0,2966.0
56440,desconocido,m5,4.4,petrol,2011.0,53197.0,57366.0
56442,ford,fiesta,1.4,petrol,1994.0,197929.0,1184.0
56443,vw,desconocido,2.0,diesel,2018.0,38182.0,37347.0
56445,desconocido,prius,1.8,hybrid,2004.0,87518.0,11450.0
56449,toyota,yaris,1.2,hybrid,1989.0,179975.0,1275.0
56450,ford,fiesta,0.0,desconocido,2010.0,85144.0,7851.0
56451,ford,mondeo,1.6,diesel,2007.0,101116.0,9985.0
56454,ford,fiesta,0.0,petrol,1996.0,123281.0,2329.0
56457,desconocido,yaris,1.4,hybrid,2013.0,33638.0,20048.0
56461,ford,fiesta,1.2,petrol,2016.0,34319.0,16250.0
56464,vw,polo,1.2,petrol,0.0,92664.0,8729.0
56467,ford,focus,1.0,diesel,2003.0,115744.0,5470.0
56468,toyota,yaris,1.4,petrol,2011.0,99624.0,9462.0
56470,vw,polo,1.6,petrol,1988.0,273139.0,438.0
56473,porsche,718 cayman,4.0,desconocido,1990.0,215657.0,2535.0
56475,ford,focus,1.8,petrol,1994.0,231669.0,1439.0
56476,ford,focus,1.6,petrol,2011.0,94097.0,0.0
56477,ford,fiesta,0.0,petrol,2017.0,39485.0,15380.0
56479,ford,fiesta,1.0,desconocido,2012.0,70081.0,9079.0
56480,toyota,prius,1.8,hybrid,1985.0,260716.0,753.0
56481,vw,polo,1.6,diesel,1995.0,137868.0,2417.0
56482,bmw,desconocido,2.2,petrol,1993.0,256939.0,1302.0
56483,bmw,x3,3.0,diesel,2009.0,74534.0,22044.0
56487,toyota,rav4,2.2,hybrid,2014.0,60212.0,34858.0
56488,ford,fiesta,1.2,desconocido,1994.0,169666.0,1399.0
56489,vw,polo,0.0,petrol,1997.0,153492.0,2168.0
56490,porsche,911,3.5,petrol,0.0,150386.0,22781.0
56491,toyota,rav4,2.4,desconocido,2009.0,34325.0,30596.0
56495,toyota,yaris,1.2,desconocido,2011.0,70457.0,10746.0
56497,vw,golf,1.2,desconocido,1992.0,210145.0,1258.0
56501,ford,desconocido,1.8,petrol,2002.0,147871.0,5075.0
56502,vw,passat,2.0,diesel,1989.0,0.0,1579.0
56510,vw,desconocido,1.4,diesel,2009.0,68434.0,11372.0
56513,vw,polo,1.2,desconocido,2016.0,36840.0,16433.0
56520,ford,mondeo,1.8,diesel,1989.0,370903.0,285.0
56521,porsche,911,2.6,petrol,2017.0,33870.0,87514.0
56524,toyota,yaris,1.2,hybrid,2010.0,49312.0,13827.0
56525,vw,passat,1.8,diesel,2015.0,61030.0,0.0
56526,ford,desconocido,1.0,petrol,1990.0,123738.0,2059.0
56528,vw,golf,1.6,petrol,1999.0,128561.0,0.0
56531,toyota,rav4,1.8,desconocido,1996.0,42439.0,10613.0
56532,ford,fiesta,1.0,petrol,2001.0,108544.0,3319.0
56539,ford,fiesta,1.2,petrol,2002.0,110528.0,3830.0
56540,toyota,yaris,1.2,hybrid,2020.0,20151.0,31949.0
56541,ford,mondeo,1.8,diesel,2013.0,112737.0,14490.0
56542,toyota,prius,1.0,hybrid,2012.0,0.0,16097.0
56543,ford,mondeo,1.4,petrol,2013.0,64862.0,17079.0
56547,vw,passat,0.0,desconocido,2006.0,136499.0,7983.0
56549,toyota,prius,1.0,hybrid,2002.0,84680.0,7619.0
56551,toyota,rav4,1.8,hybrid,1996.0,120521.0,6187.0
56552,toyota,rav4,2.0,hybrid,2000.0,11500.0,17406.0
56554,vw,golf,0.0,diesel,0.0,180606.0,1882.0
56556,toyota,prius,1.0,hybrid,2007.0,106568.0,9079.0
56562,ford,focus,1.4,petrol,2018.0,28571.0,30064.0
56569,porsche,911,3.0,petrol,2013.0,49273.0,65620.0
56570,vw,golf,1.8,petrol,1998.0,176844.0,2563.0
56571,ford,focus,2.0,petrol,1993.0,154152.0,2789.0
56572,vw,passat,1.6,diesel,1989.0,146837.0,2229.0
56577,toyota,prius,0.0,hybrid,2012.0,78530.0,15487.0
56579,ford,focus,1.0,hybrid,1997.0,154302.0,3086.0
56586,desconocido,rav4,1.8,hybrid,2014.0,35632.0,36697.0
56588,porsche,desconocido,2.0,petrol,2000.0,35501.0,13876.0
56596,vw,desconocido,0.0,petrol,2019.0,19872.0,28342.0
56597,vw,golf,1.4,diesel,2007.0,106749.0,7595.0
56598,porsche,cayenne,4.0,petrol,2013.0,0.0,41883.0
56600,ford,fiesta,1.0,desconocido,1992.0,170935.0,1105.0
56601,toyota,yaris,1.4,petrol,2013.0,0.0,0.0
56603,porsche,cayenne,3.0,petrol,2012.0,0.0,42698.0
56604,toyota,yaris,1.4,petrol,1997.0,89631.0,3998.0
56605,vw,golf,1.8,petrol,2008.0,0.0,13778.0
56606,vw,passat,1.4,diesel,2000.0,93871.0,6522.0
56609,toyota,prius,1.4,hybrid,2014.0,46052.0,25864.0
56610,ford,desconocido,1.6,petrol,2004.0,152796.0,5252.0
56611,toyota,prius,0.0,hybrid,2009.0,72532.0,17720.0
56613,vw,polo,1.2,desconocido,2019.0,15857.0,22599.0
56620,ford,focus,1.0,diesel,0.0,40683.0,8001.0
56622,vw,golf,1.8,petrol,2010.0,80229.0,12119.0
56625,vw,passat,1.8,diesel,2018.0,24123.0,38426.0
56626,ford,mondeo,1.8,petrol,2010.0,71156.0,0.0
56630,ford,focus,1.0,petrol,2007.0,83302.0,8618.0
56632,toyota,yaris,0.0,petrol,2016.0,46037.0,17541.0
56633,ford,desconocido,1.4,petrol,2013.0,61399.0,12159.0
56635,vw,golf,2.0,petrol,1995.0,0.0,3064.0
56637,bmw,x3,2.0,diesel,2022.0,5687.0,64633.0
56638,toyota,rav4,1.8,petrol,2013.0,57735.0,24975.0
56644,vw,polo,1.6,petrol,2002.0,81343.0,5604.0
56645,vw,passat,1.4,petrol,2020.0,18244.0,38096.0
56651,ford,mondeo,1.4,diesel,1994.0,142232.0,0.0
56653,vw,golf,1.4,hybrid,2014.0,0.0,16645.0
56654,porsche,718 cayman,4.0,petrol,1988.0,280136.0,0.0
56656,ford,focus,1.0,diesel,1999.0,0.0,0.0
56659,vw,polo,1.4,petrol,2016.0,40177.0,0.0
56660,toyota,prius,1.0,hybrid,2010.0,38115.0,17564.0
56663,vw,desconocido,1.4,petrol,2000.0,0.0,1972.0
56664,desconocido,fiesta,1.0,petrol,2015.0,37355.0,13632.0
56671,ford,mondeo,2.0,hybrid,2005.0,115669.0,10015.0
56672,toyota,desconocido,2.2,hybrid,2013.0,58010.0,33075.0
56673,ford,fiesta,1.2,petrol,2004.0,113350.0,4284.0
56674,ford,focus,1.6,hybrid,2006.0,41632.0,16051.0
56675,toyota,rav4,2.4,hybrid,2015.0,48363.0,41946.0
56677,ford,fiesta,1.4,petrol,2016.0,48685.0,0.0
56678,ford,focus,1.8,petrol,1997.0,126871.0,4300.0
56679,ford,desconocido,1.4,diesel,1990.0,110770.0,2799.0
56680,ford,fiesta,1.2,petrol,2014.0,63473.0,11871.0
56684,ford,focus,2.0,petrol,2002.0,69745.0,9580.0
56685,desconocido,mondeo,2.0,diesel,2014.0,57192.0,24079.0
56689,bmw,desconocido,3.0,petrol,2006.0,109380.0,12762.0
56691,toyota,rav4,2.4,hybrid,1994.0,245033.0,2153.0
56692,desconocido,yaris,1.0,hybrid,1993.0,82809.0,3258.0
56694,vw,polo,1.6,petrol,2015.0,50015.0,16387.0
56696,desconocido,z4,2.0,petrol,2008.0,106193.0,12193.0
56698,bmw,z4,0.0,petrol,1991.0,231518.0,1681.0
56699,ford,mondeo,1.4,diesel,2005.0,87957.0,8987.0
56701,bmw,m5,5.0,petrol,2000.0,119367.0,18462.0
56702,toyota,prius,1.4,hybrid,2003.0,83949.0,9686.0
56705,bmw,m5,0.0,petrol,1996.0,252220.0,4040.0
56707,desconocido,fiesta,1.2,petrol,1990.0,0.0,594.0
56708,toyota,prius,1.0,hybrid,2012.0,0.0,15027.0
56709,vw,passat,0.0,petrol,1991.0,206388.0,1632.0
56711,bmw,x3,2.0,petrol,0.0,38857.0,30036.0
56712,ford,mondeo,2.0,diesel,1998.0,99568.0,6196.0
56713,desconocido,yaris,1.0,hybrid,1996.0,93423.0,3692.0
56715,bmw,x3,2.4,diesel,2008.0,96793.0,15778.0
56716,vw,passat,1.6,diesel,2021.0,15195.0,46472.0
56718,vw,polo,2.0,diesel,2016.0,19894.0,24536.0
56719,toyota,prius,1.8,hybrid,0.0,75463.0,10894.0
56720,vw,golf,2.0,diesel,1997.0,0.0,4865.0
56722,toyota,prius,1.4,hybrid,1999.0,153782.0,4349.0
56728,vw,polo,1.6,petrol,2004.0,0.0,4628.0
56729,bmw,m5,5.0,petrol,1989.0,208522.0,4214.0
56730,vw,polo,1.0,petrol,1995.0,152981.0,0.0
56734,ford,mondeo,1.8,diesel,2018.0,13412.0,38564.0
56736,toyota,yaris,1.2,hybrid,2018.0,31556.0,26218.0
56737,toyota,yaris,0.0,petrol,2006.0,133940.0,0.0
56740,ford,fiesta,1.2,petrol,0.0,34439.0,15192.0
56742,vw,golf,0.0,petrol,1993.0,0.0,2376.0
56744,ford,focus,1.4,petrol,2005.0,84122.0,8874.0
56746,desconocido,polo,1.6,petrol,2001.0,136520.0,3472.0
56748,vw,golf,2.0,petrol,2008.0,136025.0,7375.0
56750,toyota,yaris,1.2,desconocido,2016.0,17963.0,20638.0
56751,vw,desconocido,1.8,petrol,1998.0,55833.0,6402.0
56753,ford,fiesta,1.2,petrol,2000.0,121076.0,3093.0
56754,ford,mondeo,1.6,petrol,1998.0,120291.0,4518.0
56756,ford,fiesta,1.4,petrol,2018.0,0.0,18181.0
56760,ford,mondeo,1.4,diesel,1994.0,210797.0,0.0
56761,ford,fiesta,1.0,petrol,1997.0,227834.0,0.0
56763,bmw,m5,4.4,petrol,0.0,97771.0,0.0
56767,porsche,718 cayman,2.4,petrol,2007.0,84982.0,17612.0
56768,vw,polo,2.0,desconocido,0.0,166794.0,2030.0
56769,ford,desconocido,1.6,diesel,1995.0,161208.0,2797.0
56771,toyota,yaris,1.0,petrol,2006.0,77177.0,6716.0
56775,vw,polo,2.0,petrol,2015.0,26571.0,21061.0
56776,toyota,rav4,1.8,hybrid,1995.0,201823.0,2945.0
56779,vw,polo,2.0,diesel,2018.0,21128.0,27846.0
56782,vw,polo,1.0,desconocido,2021.0,17706.0,23338.0
56783,ford,focus,2.0,petrol,1994.0,210762.0,1832.0
56785,bmw,desconocido,2.0,petrol,1996.0,183076.0,3093.0
56787,vw,polo,1.0,petrol,1994.0,199370.0,1014.0
56789,desconocido,mondeo,1.4,diesel,2001.0,158446.0,3994.0
56791,toyota,yaris,1.0,petrol,2002.0,0.0,3145.0
56796,desconocido,fiesta,1.4,petrol,2002.0,106734.0,4256.0
56798,vw,polo,1.0,petrol,2007.0,0.0,7293.0
56800,desconocido,m5,5.0,petrol,2005.0,113068.0,0.0
56803,ford,focus,1.8,petrol,2015.0,43057.0,0.0
56804,bmw,x3,2.0,petrol,2001.0,115825.0,7467.0
56806,toyota,prius,1.4,hybrid,1998.0,214043.0,2421.0
56808,desconocido,yaris,1.4,hybrid,2012.0,60155.0,0.0
56809,vw,golf,0.0,diesel,1991.0,225089.0,1040.0
56812,toyota,desconocido,1.0,hybrid,0.0,15101.0,18799.0
56813,ford,mondeo,1.6,diesel,0.0,108473.0,7242.0
56816,desconocido,focus,1.6,petrol,1988.0,144591.0,1932.0
56819,porsche,cayenne,3.5,petrol,2006.0,96047.0,21774.0
56821,vw,golf,1.8,petrol,1995.0,190204.0,0.0
56822,vw,passat,1.4,petrol,2018.0,35761.0,30188.0
56824,bmw,desconocido,2.0,petrol,1992.0,196217.0,2012.0
56826,vw,golf,1.2,petrol,1991.0,206681.0,1012.0
56827,ford,mondeo,1.6,diesel,2017.0,0.0,29264.0
56828,porsche,911,2.6,petrol,1996.0,249291.0,3959.0
56830,toyota,rav4,0.0,petrol,1991.0,217400.0,1636.0
56836,ford,desconocido,1.4,petrol,1989.0,172184.0,0.0
56837,vw,polo,1.2,petrol,2009.0,65802.0,8597.0
56839,ford,mondeo,1.4,diesel,2006.0,91226.0,9386.0
56841,vw,golf,2.0,desconocido,1993.0,231448.0,1194.0
56844,vw,passat,1.4,diesel,1993.0,110689.0,3614.0
56847,ford,mondeo,1.8,hybrid,0.0,129553.0,8534.0
56849,desconocido,mondeo,1.8,diesel,1990.0,221032.0,1263.0
56852,ford,fiesta,1.2,petrol,1985.0,58798.0,1770.0
56853,toyota,prius,1.0,hybrid,1999.0,0.0,2328.0
